ProductKey,ProductLabel,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Size,SizeRange,SizeUnitMeasureID,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,StopSaleDate,Status,ImageURL,ProductURL,ETLLoadID,LoadDate,UpdateDate
343,0301006,Fabrikam Laptop19 M9000 Black,"320 GB hard drive, 4 GB RAM 19-inches screen LCD",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301006,2,Black,, , ,3.2,pounds,1,inches,1,High,$364.12,"$1,099.00",09-Feb-05,,On,,,1,11-Jan-09,11-Jan-09
344,0301007,Fabrikam Laptop12 M2000 White,"60GB hard drive, 512MB memory",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301007,8,White,, , ,6.5,pounds,1,inches,1,High,$186.60,$366.00,08-Feb-06,,On,,,1,12-Jan-09,12-Jan-09
345,0301008,Fabrikam Laptop15 M5000 White,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301008,8,White,, , ,3.8,pounds,1,inches,1,High,$321.44,$699.00,04-Jan-05,,On,,,1,13-Jan-09,13-Jan-09
346,0301009,Fabrikam Laptop15.4 M5400 White,"15.4-inches screen TFT LCD display, 120 GB hard drive",15,"Fabrikam, Inc.",Fabrikam,2,Regular,5,Product0301009,8,White,, , ,4.2,pounds,1,inches,1,High,$303.05,$659.00,08-Feb-05,,On,,,1,14-Jan-09,14-Jan-09
347,0301010,Fabrikam Laptop14.1 M4100 White,"Multimedia-focused laptop with 14.1-inches screen, 320 GB hard drive",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301010,8,White,, , ,6,pounds,1,inches,1,High,$269.48,$586.00,08-Mar-05,,On,,,1,15-Jan-09,15-Jan-09
348,0301011,Fabrikam Laptop15.4W M5480 White,"15.4-Inches widescreen TFT LCD display, 1280x800 resolutions",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301011,8,White,, , ,5.5,pounds,1,inches,1,High,$348.58,$758.00,03-Feb-05,,On,,,1,16-Jan-09,16-Jan-09
349,0301012,Fabrikam Laptop10.1 M0100 White,"80GB hard drive, 1GB RAM integrated 802.11b/g Wi-Fi Certified",15,"Fabrikam, Inc.",Fabrikam,2,Regular,3,Product0301012,8,White,, , ,5.1,pounds,1,inches,1,High,$195.26,$383.00,09-Feb-06,,On,,,1,17-Jan-09,17-Jan-09
350,0301013,Fabrikam Laptop12W M2080 Silver,"60GB hard drive, 1GB memory",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301013,7,Silver,, , ,5.4,pounds,1,inches,1,High,$203.42,$399.00,09-Aug-07,,On,,,1,18-Jan-09,18-Jan-09
351,0301014,Fabrikam Laptop8.9W E0880 Silver,"80GB hard drive (2.2 pounds), 1.6GHz CPU",15,"Fabrikam, Inc.",Fabrikam,1,Economy,1,Product0301014,7,Silver,, , ,5.5,pounds,1,inches,1,High,$171.30,$336.00,09-Feb-08,,On,,,1,19-Jan-09,19-Jan-09
352,0301015,Fabrikam Laptop8.9 E0800 Silver,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds), 1.6GHz CPU",15,"Fabrikam, Inc.",Fabrikam,1,Economy,3,Product0301015,7,Silver,, , ,5.2,pounds,1,inches,1,High,$163.15,$320.00,09-Jan-09,,On,,,1,20-Jan-09,20-Jan-09
353,0301016,Fabrikam Laptop10.1 M0101 Silver,"80GB hard drive, 1GB RAM, 6-cell battery provides up to 6 1/2 hours",15,"Fabrikam, Inc.",Fabrikam,2,Regular,2,Product0301016,7,Silver,, , ,4.9,pounds,1,inches,1,High,$196.23,$384.90,09-Mar-08,,On,,,1,21-Jan-09,21-Jan-09
354,0301017,Fabrikam Laptop12 M2001 Silver,"80GB hard drive, 512MB memory",15,"Fabrikam, Inc.",Fabrikam,2,Regular,3,Product0301017,7,Silver,, , ,6.4,pounds,1,inches,1,High,$195.24,$382.95,08-Feb-05,,On,,,1,22-Jan-09,22-Jan-09
355,0301018,Fabrikam Laptop8.9 M0801 Silver,"1.6GHz CPU, 1GB DDR2 SDRAM, 60GB hard drive (2.2 pounds)",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301018,7,Silver,, , ,2.7,pounds,1,inches,1,High,$185.32,$363.50,02-Jan-09,,On,,,1,23-Jan-09,23-Jan-09
356,0301019,Fabrikam Laptop14.1W M4180 Red,"Multimedia-focused laptop with 14.1-inches widescreen, 3 GB RAM (4 GB max)",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301019,6,Red,, , ,3.8,pounds,1,inches,1,High,$210.11,$456.90,04-Jan-07,,On,,,1,24-Jan-09,24-Jan-09
357,0301020,Fabrikam Laptop14.1 E4101 Red,"Multimedia-focused laptop with 14.1-inch screen, DVD-R drive",15,"Fabrikam, Inc.",Fabrikam,1,Economy,1,Product0301020,6,Red,, , ,5.1,pounds,1,inches,1,High,$168.24,$330.00,05-Jan-05,,On,,,1,25-Jan-09,25-Jan-09
358,0301021,Fabrikam Laptop8.9 E8002 Red,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,"Fabrikam, Inc.",Fabrikam,1,Economy,3,Product0301021,6,Red,, , ,5.1,pounds,1,inches,1,High,$166.20,$326.00,08-Mar-04,,On,,,1,26-Jan-09,26-Jan-09
359,0301022,Fabrikam Laptop12 M2002 Red,"80GB hard drive, 1GB memory",15,"Fabrikam, Inc.",Fabrikam,2,Regular,2,Product0301022,6,Red,, , ,5.1,pounds,1,inches,1,High,$187.62,$368.00,09-Feb-05,,On,,,1,27-Jan-09,27-Jan-09
360,0301023,Fabrikam Laptop13.3 M3000 Red,"2 GB RAM (4 GB max), 120 GB hard drive, DVD/CD super drive",15,"Fabrikam, Inc.",Fabrikam,2,Regular,3,Product0301023,6,Red,, , ,5.1,pounds,1,inches,1,High,$193.74,$380.00,08-Feb-06,,On,,,1,28-Jan-09,28-Jan-09
361,0301024,Fabrikam Laptop13.3W M3080 Red,"13.3-inches widescreen TFT LCD display, 160 GB hard drive",15,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0301024,6,Red,, , ,5.1,pounds,1,inches,1,High,$198.32,$389.00,04-Jan-05,,On,,,1,29-Jan-09,29-Jan-09
362,0301025,Adventure Works Laptop19 X1900 Black,"320 GB hard drive, 4 GB RAM 19-inches LCD",15,Adventure Works,Adventure Works,3,Deluxe,5,Product0301025,2,Black,, , ,5.5,pounds,1,inches,1,High,$430.38,"$1,299.00",08-Feb-09,,On,,,1,30-Jan-09,30-Jan-09
363,0301026,Adventure Works Laptop15 M1500 Black,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Adventure Works,Adventure Works,2,Regular,5,Product0301026,2,Black,, , ,6.8,pounds,1,inches,1,High,$321.44,$699.00,08-Mar-05,,On,,,1,31-Jan-09,31-Jan-09
364,0301027,Adventure Works Laptop12 M1200 Black,"80GB hard drive, 512MB memory",15,Adventure Works,Adventure Works,2,Regular,5,Product0301027,2,Black,, , ,10.6,pounds,1,inches,1,High,$195.24,$382.95,09-Jan-09,,On,,,1,01-Feb-09,01-Feb-09
365,0301028,Adventure Works Laptop16 M1600 Black,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Adventure Works,Adventure Works,2,Regular,5,Product0301028,2,Black,, , ,2.8,pounds,1,inches,1,High,$275.46,$599.00,09-Mar-08,,On,,,1,02-Feb-09,02-Feb-09
366,0301029,Adventure Works Laptop15.4W M1548 Black,"15.4-inches widescreen TFT LCD display, 1280x800 resolutions",15,Adventure Works,Adventure Works,2,Regular,3,Product0301029,2,Black,, , ,7.2,pounds,1,inches,1,High,$348.58,$758.00,08-Feb-05,,On,,,1,03-Feb-09,03-Feb-09
367,0301030,Adventure Works Laptop8.9 E0890 Black,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Adventure Works,Adventure Works,1,Economy,1,Product0301030,2,Black,, , ,10.6,pounds,1,inches,1,High,$166.20,$326.00,02-Jan-04,,On,,,1,04-Feb-09,04-Feb-09
368,0301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Adventure Works,Adventure Works,3,Deluxe,3,Product0301031,8,White,, , ,3,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Feb-06,,On,,,1,05-Feb-09,05-Feb-09
369,0301032,Adventure Works Laptop15 M1501 White,"15-inch screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Adventure Works,Adventure Works,2,Regular,1,Product0301032,8,White,, , ,6,pounds,1,inches,1,High,$321.44,$699.00,04-Jan-05,,On,,,1,06-Feb-09,06-Feb-09
370,0301033,Adventure Works Laptop12 M1201 White,"80GB hard drive, 512MB memory",15,Adventure Works,Adventure Works,2,Regular,1,Product0301033,8,White,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,02-Jan-05,,On,,,1,07-Feb-09,07-Feb-09
371,0301034,Adventure Works Laptop16 M1601 White,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Adventure Works,Adventure Works,2,Regular,1,Product0301034,8,White,, , ,6.5,pounds,1,inches,1,High,$275.46,$599.00,03-Feb-06,,On,,,1,08-Feb-09,08-Feb-09
372,0301035,Adventure Works Laptop15.4W M1548 White,"15.4-inches widescreen TFT LCD display, 1280x800 Resolutions",15,Adventure Works,Adventure Works,2,Regular,4,Product0301035,8,White,, , ,3.2,pounds,1,inches,1,High,$348.58,$758.00,05-Feb-07,,On,,,1,09-Feb-09,09-Feb-09
373,0301036,Adventure Works Laptop8.9 E0890 White,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Adventure Works,Adventure Works,1,Economy,5,Product0301036,8,White,, , ,5.9,pounds,1,inches,1,High,$166.20,$326.00,02-Jan-04,,On,,,1,10-Feb-09,10-Feb-09
374,0301037,Adventure Works Laptop19W X1980 Silver,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Adventure Works,Adventure Works,3,Deluxe,5,Product0301037,7,Silver,, , ,5.9,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Feb-06,,On,,,1,11-Feb-09,11-Feb-09
375,0301038,Adventure Works Laptop15 M1501 Silver,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Adventure Works,Adventure Works,2,Regular,1,Product0301038,7,Silver,, , ,6.7,pounds,1,inches,1,High,$321.44,$699.00,08-Apr-05,,On,,,1,12-Feb-09,12-Feb-09
376,0301039,Adventure Works Laptop12 M1201 Silver,"80GB hard drive, 512MB memory",15,Adventure Works,Adventure Works,2,Regular,1,Product0301039,7,Silver,, , ,10.6,pounds,1,inches,1,High,$195.24,$382.95,08-Jun-07,,On,,,1,13-Feb-09,13-Feb-09
377,0301040,Adventure Works Laptop16 M1601 Silver,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Adventure Works,Adventure Works,2,Regular,1,Product0301040,7,Silver,, , ,2.7,pounds,1,inches,1,High,$275.46,$599.00,05-Feb-05,,On,,,1,14-Feb-09,14-Feb-09
378,0301041,Adventure Works Laptop15.4W M1548 Silver,"15.4-inches widescreen TFT LCD display, 1280x800 Resolutions",15,Adventure Works,Adventure Works,2,Regular,1,Product0301041,7,Silver,, , ,7.2,pounds,1,inches,1,High,$348.58,$758.00,09-Mar-06,,On,,,1,15-Feb-09,15-Feb-09
379,0301042,Adventure Works Laptop8.9 E0890 Silver,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Adventure Works,Adventure Works,1,Economy,1,Product0301042,7,Silver,, , ,10.6,pounds,1,inches,1,High,$166.20,$326.00,02-Jan-04,,On,,,1,16-Feb-09,16-Feb-09
380,0301043,Adventure Works Laptop19W X1980 Red,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Adventure Works,Adventure Works,3,Deluxe,1,Product0301043,6,Red,, , ,3.5,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Feb-06,,On,,,1,17-Feb-09,17-Feb-09
381,0301044,Adventure Works Laptop15 M1501 Red,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Adventure Works,Adventure Works,2,Regular,3,Product0301044,6,Red,, , ,6,pounds,1,inches,1,High,$321.44,$699.00,08-Jun-05,,On,,,1,18-Feb-09,18-Feb-09
382,0301045,Adventure Works Laptop12 M1201 Red,"80GB hard drive, 512MB memory",15,Adventure Works,Adventure Works,2,Regular,2,Product0301045,6,Red,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,09-Feb-06,,On,,,1,19-Feb-09,19-Feb-09
383,0301046,Adventure Works Laptop16 M1601 Red,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Adventure Works,Adventure Works,2,Regular,3,Product0301046,6,Red,, , ,6.5,pounds,1,inches,1,High,$275.46,$599.00,08-Mar-06,,On,,,1,20-Feb-09,20-Feb-09
384,0301047,Adventure Works Laptop15.4W M1548 Red,"15.4-Inches widescreen TFT LCD display, 1280x800 resolutions",15,Adventure Works,Adventure Works,2,Regular,3,Product0301047,6,Red,, , ,3.2,pounds,1,inches,1,High,$348.58,$758.00,20-Feb-06,,On,,,1,21-Feb-09,21-Feb-09
385,0301048,Adventure Works Laptop8.9 E0890 Red,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Adventure Works,Adventure Works,1,Economy,2,Product0301048,6,Red,, , ,6,pounds,1,inches,1,High,$166.20,$326.00,02-Jan-04,,On,,,1,22-Feb-09,22-Feb-09
386,0301049,Adventure Works Laptop19W X1980 Blue,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Adventure Works,Adventure Works,3,Deluxe,1,Product0301049,3,Blue,, , ,5.5,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Feb-06,,On,,,1,23-Feb-09,23-Feb-09
387,0301050,Adventure Works Laptop15 M1501 Blue,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Adventure Works,Adventure Works,2,Regular,2,Product0301050,3,Blue,, , ,5.5,pounds,1,inches,1,High,$321.44,$699.00,08-Jan-06,,On,,,1,24-Feb-09,24-Feb-09
388,0301051,Adventure Works Laptop12 M1201 Blue,"80GB hard drive, 512MB memory",15,Adventure Works,Adventure Works,2,Regular,1,Product0301051,3,Blue,, , ,5.5,pounds,1,inches,1,High,$195.24,$382.95,08-Jun-05,,On,,,1,25-Feb-09,25-Feb-09
389,0301052,Adventure Works Laptop16 M1601 Blue,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Adventure Works,Adventure Works,2,Regular,1,Product0301052,3,Blue,, , ,5.5,pounds,1,inches,1,High,$275.46,$599.00,09-Feb-06,,On,,,1,26-Feb-09,26-Feb-09
390,0301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Wide World Importers,Wide World Importers,3,Deluxe,2,Product0301053,2,Black,, , ,2.5,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Apr-07,,On,,,1,27-Feb-09,27-Feb-09
391,0301054,WWI Laptop15 M0150 Black,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301054,2,Black,, , ,2.7,pounds,1,inches,1,High,$321.44,$699.00,20-Feb-06,,On,,,1,28-Feb-09,28-Feb-09
392,0301055,WWI Laptop12 M0120 Black,"80GB hard drive, 512MB memory",15,Wide World Importers,Wide World Importers,2,Regular,2,Product0301055,2,Black,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,01-Jan-04,,On,,,1,01-Mar-09,01-Mar-09
393,0301056,WWI Laptop16 M0160 Black,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301056,2,Black,, , ,2.7,pounds,1,inches,1,High,$275.46,$599.00,08-Jun-05,,On,,,1,02-Mar-09,02-Mar-09
394,0301057,WWI Laptop15.4W M0156 Black,"15.4-inches widescreen TFT LCD Display, 1280x800 resolutions",15,Wide World Importers,Wide World Importers,2,Regular,2,Product0301057,2,Black,, , ,2.7,pounds,1,inches,1,High,$348.58,$758.00,08-Jan-06,,On,,,1,03-Mar-09,03-Mar-09
395,0301058,WWI Laptop8.9 E0089 Black,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Wide World Importers,Wide World Importers,1,Economy,1,Product0301058,2,Black,, , ,2.7,pounds,1,inches,1,High,$166.20,$326.00,05-Feb-07,,On,,,1,04-Mar-09,04-Mar-09
396,0301059,WWI Laptop19W X0196 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Wide World Importers,Wide World Importers,3,Deluxe,1,Product0301059,8,White,, , ,2.7,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Apr-07,,On,,,1,05-Mar-09,05-Mar-09
397,0301060,WWI Laptop15 M0150 White,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Wide World Importers,Wide World Importers,2,Regular,2,Product0301060,8,White,, , ,2.7,pounds,1,inches,1,High,$321.44,$699.00,09-Jun-05,,On,,,1,06-Mar-09,06-Mar-09
398,0301061,WWI Laptop12 M0120 White,"80GB hard drive, 512MB memory",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301061,8,White,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,08-Apr-05,,On,,,1,07-Mar-09,07-Mar-09
399,0301062,WWI Laptop16 M0160 White,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301062,8,White,, , ,2.7,pounds,1,inches,1,High,$275.46,$599.00,08-Jun-07,,On,,,1,08-Mar-09,08-Mar-09
400,0301063,WWI Laptop15.4W M0156 White,"15.4-inches widescreen TFT LCD display, 1280x800 resolutions",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301063,8,White,, , ,2.7,pounds,1,inches,1,High,$348.58,$758.00,09-Feb-06,,On,,,1,09-Mar-09,09-Mar-09
401,0301064,WWI Laptop8.9 E0089 White,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,Wide World Importers,Wide World Importers,1,Economy,3,Product0301064,8,White,, , ,2.7,pounds,1,inches,1,High,$166.20,$326.00,08-Mar-05,,On,,,1,10-Mar-09,10-Mar-09
402,0301065,WWI Laptop19W X0196 Blue,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,Wide World Importers,Wide World Importers,3,Deluxe,4,Product0301065,3,Blue,, , ,2.7,pounds,1,inches,1,High,$430.38,"$1,299.00",09-Apr-07,,On,,,1,11-Mar-09,11-Mar-09
403,0301066,WWI Laptop15 M0150 Blue,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,Wide World Importers,Wide World Importers,2,Regular,1,Product0301066,3,Blue,, , ,2.7,pounds,1,inches,1,High,$321.44,$699.00,02-Feb-07,,On,,,1,12-Mar-09,12-Mar-09
404,0301067,Proseware Laptop19 X910 Black,"320 GB hard drive, 4 GB RAM 19-inches LCD",15,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0301067,2,Black,, , ,2.7,pounds,1,inches,1,High,$430.38,"$1,299.00",05-Feb-09,,On,,,1,13-Mar-09,13-Mar-09
405,0301068,Proseware Laptop15 M510 Black,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,"Proseware, Inc.",Proseware,2,Regular,3,Product0301068,2,Black,, , ,2.7,pounds,1,inches,1,High,$321.44,$699.00,04-Mar-05,,On,,,1,14-Mar-09,14-Mar-09
406,0301069,Proseware Laptop12 M210 Black,"80GB hard drive, 512MB memory",15,"Proseware, Inc.",Proseware,2,Regular,1,Product0301069,2,Black,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,06-Mar-04,,On,,,1,15-Mar-09,15-Mar-09
407,0301070,Proseware Laptop16 M610 Black,"180 GB hard drive, 2 GB RAM 16-inches LCD",15,"Proseware, Inc.",Proseware,2,Regular,5,Product0301070,2,Black,, , ,5.5,pounds,1,inches,1,High,$275.46,$599.00,08-Mar-05,,On,,,1,16-Mar-09,16-Mar-09
408,0301071,Proseware Laptop15.4W M518 Black,"15.4-inches widescreen TFT LCD display, 1280x800 resolutions",15,"Proseware, Inc.",Proseware,2,Regular,5,Product0301071,2,Black,, , ,5.5,pounds,1,inches,1,High,$348.58,$758.00,09-Feb-08,,On,,,1,17-Mar-09,17-Mar-09
409,0301072,Proseware Laptop8.9 E089 Black,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,"Proseware, Inc.",Proseware,1,Economy,1,Product0301072,2,Black,, , ,5.5,pounds,1,inches,1,High,$166.20,$326.00,08-Mar-05,,On,,,1,18-Mar-09,18-Mar-09
410,0301073,Proseware Laptop19W X910 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",15,"Proseware, Inc.",Proseware,3,Deluxe,2,Product0301073,8,White,, , ,5.5,pounds,1,inches,1,High,$430.38,"$1,299.00",06-Feb-09,,On,,,1,19-Mar-09,19-Mar-09
411,0301074,Proseware Laptop15 M510 White,"15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM",15,"Proseware, Inc.",Proseware,2,Regular,1,Product0301074,8,White,, , ,5.5,pounds,1,inches,1,High,$321.44,$699.00,02-Jan-09,,On,,,1,20-Mar-09,20-Mar-09
412,0301075,Proseware Laptop12 M210 White,"80GB hard drive, 512MB memory",15,"Proseware, Inc.",Proseware,2,Regular,1,Product0301075,8,White,, , ,2.7,pounds,1,inches,1,High,$195.24,$382.95,01-Feb-05,,On,,,1,21-Mar-09,21-Mar-09
413,0301076,Proseware Laptop16 M610 White,180 GB hard drive.2 GB RAM.16-inch LCD.,15,"Proseware, Inc.",Proseware,2,Regular,2,Product0301076,8,White,, , ,2.7,pounds,1,inches,1,High,$275.46,$599.00,08-Jan-05,,On,,,1,22-Mar-09,22-Mar-09
414,0301077,Proseware Laptop15.4W M518 White,"15.4-inch Widescreen TFT LCD display, 1280x800 resolutions",15,"Proseware, Inc.",Proseware,2,Regular,1,Product0301077,8,White,, , ,2.7,pounds,1,inches,1,High,$348.58,$758.00,06-May-07,,On,,,1,23-Mar-09,23-Mar-09
415,0301078,Proseware Laptop8.9 E089 White,"1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)",15,"Proseware, Inc.",Proseware,1,Economy,1,Product0301078,8,White,, , ,2.7,pounds,1,inches,1,High,$166.20,$326.00,06-Mar-06,,On,,,1,24-Mar-09,24-Mar-09
416,0303001,Adventure Works Desktop PC2.33 XD233 Silver,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",17,Adventure Works,Adventure Works,3,Deluxe,1,Product0303001,7,Silver,, , ,,pounds,1,inches,1,High,$321.05,$969.00,09-Dec-08,,On,,,1,31-Mar-09,31-Mar-09
417,0303002,Adventure Works Desktop PC2.30 MD230 Silver,"2.3GHz dual processor, 4 GB DDR2 SDRAM memories, 19"" widescreen LCD monitors",17,Adventure Works,Adventure Works,2,Regular,1,Product0303002,7,Silver,, , ,,pounds,1,inches,1,High,$275.46,$599.00,08-Jan-08,,On,,,1,31-Mar-09,31-Mar-09
418,0303003,Adventure Works Desktop PC1.60 ED160 Silver,"1.60GHz dual processor, 1GB DDR2 memory, 30GB 5400RPM hard drive",17,Adventure Works,Adventure Works,1,Economy,1,Product0303003,7,Silver,, , ,,pounds,1,inches,1,High,$137.63,$269.95,06-May-05,,On,,,1,31-Mar-09,31-Mar-09
419,0303004,Adventure Works Desktop PC1.80 ED180 Silver,"1.80GHz dual processor, 1GB DDR2 memory, 320GB 5400RPM hard drive",17,Adventure Works,Adventure Works,2,Regular,5,Product0303004,7,Silver,, , ,,pounds,1,inches,1,High,$188.13,$369.00,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
420,0303005,Adventure Works Desktop PC1.80 ED182 Silver,"1.80GHz dual processor, 4GB DDR2 memory, 400GB 7200RPM hard drive",17,Adventure Works,Adventure Works,2,Regular,3,Product0303005,7,Silver,, , ,,pounds,1,inches,1,High,$254.86,$499.90,08-Mar-06,,On,,,1,31-Mar-09,31-Mar-09
421,0303006,Adventure Works Desktop PC3.0 MS300 Silver,"3.0GHz processor, 4GB DDR2 SDRAM memory, 500GB 7200RPM hard drive, 19 inch LCD flat monitors",17,Adventure Works,Adventure Works,2,Regular,2,Product0303006,7,Silver,, , ,,pounds,1,inches,1,High,$215.68,$469.00,09-Feb-07,,On,,,1,31-Mar-09,31-Mar-09
422,0303007,Adventure Works Desktop PC2.33 XD233 Black,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",17,Adventure Works,Adventure Works,3,Deluxe,3,Product0303007,2,Black,, , ,,pounds,1,inches,1,High,$321.05,$969.00,09-Dec-08,,On,,,1,31-Mar-09,31-Mar-09
423,0303008,Adventure Works Desktop PC2.30 MD230 Black,"2.3GHz dual processor, 4 GB DDR2 SDRAM memories, 19"" widescreen LCD monitors",17,Adventure Works,Adventure Works,2,Regular,1,Product0303008,2,Black,, , ,,pounds,1,inches,1,High,$275.46,$599.00,08-Jan-08,,On,,,1,31-Mar-09,31-Mar-09
424,0303009,Adventure Works Desktop PC1.60 ED160 Black,"1.60GHz dual processor, 1GB DDR2 memory, 30GB 5400RPM hard drive",17,Adventure Works,Adventure Works,1,Economy,3,Product0303009,2,Black,, , ,,pounds,1,inches,1,High,$137.63,$269.95,06-May-05,,On,,,1,31-Mar-09,31-Mar-09
425,0303010,Adventure Works Desktop PC1.80 ED180 Black,"1.80GHz dual processor, 1GB DDR2 memory, 320GB 5400RPM hard drive",17,Adventure Works,Adventure Works,2,Regular,2,Product0303010,2,Black,, , ,,pounds,1,inches,1,High,$188.13,$369.00,02-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
